  -4.5819135e+10   1.9865548e-19
  -4.5809438e+10   1.9875909e-19
  -4.5799741e+10   1.9886271e-19
  -4.5790044e+10   1.9897035e-19
  -4.5780347e+10   1.9915458e-19
  -4.5770650e+10   1.9933880e-19
  -4.5760952e+10   1.9952302e-19
  -4.5751255e+10   1.9970724e-19
  -4.5741558e+10   1.9989146e-19
  -4.5731861e+10   2.0007569e-19
  -4.5722164e+10   2.0025991e-19
  -4.5712466e+10   2.0044413e-19
  -4.5702769e+10   2.0062835e-19
  -4.5693072e+10   2.0081257e-19
  -4.5683375e+10   2.0099680e-19
  -4.5673678e+10   2.0118102e-19
  -4.5663981e+10   2.0136524e-19
  -4.5654283e+10   2.0154946e-19
  -4.5644586e+10   2.0173368e-19
  -4.5634889e+10   2.0191791e-19
  -4.5625192e+10   2.0210213e-19
  -4.5615495e+10   2.0228635e-19
  -4.5605798e+10   2.0247057e-19
  -4.5596100e+10   2.0265479e-19
  -4.5586403e+10   2.0283902e-19
  -4.5576706e+10   2.0302324e-19
  -4.5567009e+10   2.0320746e-19
  -4.5557312e+10   2.0339168e-19
  -4.5547615e+10   2.0357590e-19
  -4.5537917e+10   2.0376013e-19
  -4.5528220e+10   2.0394435e-19
  -4.5518523e+10   2.0412857e-19
  -4.5508826e+10   2.0431279e-19
  -4.5499129e+10   2.0449701e-19
  -4.5489432e+10   2.0468124e-19
  -4.5479734e+10   2.0486546e-19
  -4.5470037e+10   2.0504968e-19
  -4.5460340e+10   2.0523390e-19
  -4.5450643e+10   2.0541812e-19
  -4.5440946e+10   2.0560235e-19
  -4.5431249e+10   2.0578657e-19
  -4.5421551e+10   2.0597079e-19
  -4.5411854e+10   2.0615501e-19
  -4.5402157e+10   2.0633923e-19
  -4.5392460e+10   2.0652346e-19
  -4.5382763e+10   2.0671677e-19
  -4.5373065e+10   2.0693129e-19
  -4.5363368e+10   2.0714582e-19
  -4.5353671e+10   2.0736035e-19
  -4.5343974e+10   2.0757487e-19
  -4.5334277e+10   2.0778940e-19
  -4.5324580e+10   2.0800392e-19
  -4.5314882e+10   2.0821845e-19
  -4.5305185e+10   2.0843297e-19
  -4.5295488e+10   2.0864750e-19
  -4.5285791e+10   2.0886202e-19
  -4.5276094e+10   2.0907655e-19
  -4.5266397e+10   2.0929107e-19
  -4.5256699e+10   2.0950560e-19
  -4.5247002e+10   2.0972012e-19
  -4.5237305e+10   2.0993465e-19
  -4.5227608e+10   2.1014917e-19
  -4.5217911e+10   2.1036370e-19
  -4.5208214e+10   2.1057822e-19
  -4.5198516e+10   2.1079275e-19
  -4.5188819e+10   2.1100727e-19
  -4.5179122e+10   2.1122180e-19
  -4.5169425e+10   2.1143632e-19
  -4.5159728e+10   2.1165085e-19
  -4.5150031e+10   2.1186537e-19
  -4.5140333e+10   2.1207990e-19
  -4.5130636e+10   2.1229443e-19
  -4.5120939e+10   2.1250895e-19
  -4.5111242e+10   2.1272348e-19
  -4.5101545e+10   2.1293800e-19
  -4.5091848e+10   2.1315253e-19
  -4.5082150e+10   2.1336705e-19
  -4.5072453e+10   2.1358158e-19
  -4.5062756e+10   2.1379610e-19
  -4.5053059e+10   2.1401063e-19
  -4.5043362e+10   2.1422515e-19
  -4.5033664e+10   2.1443968e-19
  -4.5023967e+10   2.1465420e-19
  -4.5014270e+10   2.1486873e-19
  -4.5004573e+10   2.1508325e-19
  -4.4994876e+10   2.1529778e-19
  -4.4985179e+10   2.1551230e-19
  -4.4975481e+10   2.1572683e-19
  -4.4965784e+10   2.1594135e-19
  -4.4956087e+10   2.1615588e-19
  -4.4946390e+10   2.1637040e-19
  -4.4936693e+10   2.1662179e-19
  -4.4926996e+10   2.1689774e-19
  -4.4917298e+10   2.1717370e-19
  -4.4907601e+10   2.1744966e-19
  -4.4897904e+10   2.1772561e-19
  -4.4888207e+10   2.1800157e-19
  -4.4878510e+10   2.1827753e-19
  -4.4868813e+10   2.1855348e-19
  -4.4859115e+10   2.1882944e-19
  -4.4849418e+10   2.1910539e-19
  -4.4839721e+10   2.1938135e-19
  -4.4830024e+10   2.1965731e-19
  -4.4820327e+10   2.1993326e-19
  -4.4810630e+10   2.2020922e-19
  -4.4800932e+10   2.2048518e-19
  -4.4791235e+10   2.2076113e-19
  -4.4781538e+10   2.2103709e-19
  -4.4771841e+10   2.2131304e-19
  -4.4762144e+10   2.2158900e-19
  -4.4752447e+10   2.2186496e-19
  -4.4742749e+10   2.2214091e-19
  -4.4733052e+10   2.2241687e-19
  -4.4723355e+10   2.2269283e-19
  -4.4713658e+10   2.2296878e-19
  -4.4703961e+10   2.2324474e-19
  -4.4694263e+10   2.2352069e-19
  -4.4684566e+10   2.2379665e-19
  -4.4674869e+10   2.2407261e-19
  -4.4665172e+10   2.2434856e-19
  -4.4655475e+10   2.2462452e-19
  -4.4645778e+10   2.2490047e-19
  -4.4636080e+10   2.2517643e-19
  -4.4626383e+10   2.2545239e-19
  -4.4616686e+10   2.2572834e-19
  -4.4606989e+10   2.2600430e-19
  -4.4597292e+10   2.2628026e-19
  -4.4587595e+10   2.2655621e-19
  -4.4577897e+10   2.2683217e-19
  -4.4568200e+10   2.2710812e-19
  -4.4558503e+10   2.2738408e-19
  -4.4548806e+10   2.2766004e-19
  -4.4539109e+10   2.2793599e-19
  -4.4529412e+10   2.2821195e-19
  -4.4519714e+10   2.2848791e-19
  -4.4510017e+10   2.2879270e-19
  -4.4500320e+10   2.2911302e-19
  -4.4490623e+10   2.2943334e-19
  -4.4480926e+10   2.2975366e-19
  -4.4471229e+10   2.3007398e-19
  -4.4461531e+10   2.3039431e-19
  -4.4451834e+10   2.3071463e-19
  -4.4442137e+10   2.3103495e-19
  -4.4432440e+10   2.3135527e-19
  -4.4422743e+10   2.3167559e-19
  -4.4413046e+10   2.3199591e-19
  -4.4403348e+10   2.3231623e-19
  -4.4393651e+10   2.3263656e-19
  -4.4383954e+10   2.3295688e-19
  -4.4374257e+10   2.3327720e-19
  -4.4364560e+10   2.3359752e-19
  -4.4354862e+10   2.3391784e-19
  -4.4345165e+10   2.3423816e-19
  -4.4335468e+10   2.3455848e-19
  -4.4325771e+10   2.3487881e-19
  -4.4316074e+10   2.3519913e-19
  -4.4306377e+10   2.3551945e-19
  -4.4296679e+10   2.3583977e-19
  -4.4286982e+10   2.3616009e-19
  -4.4277285e+10   2.3648041e-19
  -4.4267588e+10   2.3680073e-19
  -4.4257891e+10   2.3712106e-19
  -4.4248194e+10   2.3744138e-19
  -4.4238496e+10   2.3776170e-19
  -4.4228799e+10   2.3808202e-19
  -4.4219102e+10   2.3840234e-19
  -4.4209405e+10   2.3872266e-19
  -4.4199708e+10   2.3904298e-19
  -4.4190011e+10   2.3936330e-19
  -4.4180313e+10   2.3968363e-19
  -4.4170616e+10   2.4000395e-19
  -4.4160919e+10   2.4032427e-19
  -4.4151222e+10   2.4065206e-19
  -4.4141525e+10   2.4102217e-19
  -4.4131828e+10   2.4139228e-19
  -4.4122130e+10   2.4176239e-19
  -4.4112433e+10   2.4213250e-19
  -4.4102736e+10   2.4250261e-19
  -4.4093039e+10   2.4287272e-19
  -4.4083342e+10   2.4324283e-19
  -4.4073645e+10   2.4361294e-19
  -4.4063947e+10   2.4398305e-19
  -4.4054250e+10   2.4435316e-19
  -4.4044553e+10   2.4472327e-19
  -4.4034856e+10   2.4509338e-19
  -4.4025159e+10   2.4546350e-19
  -4.4015461e+10   2.4583361e-19
  -4.4005764e+10   2.4620372e-19
  -4.3996067e+10   2.4657383e-19
  -4.3986370e+10   2.4694394e-19
  -4.3976673e+10   2.4731405e-19
  -4.3966976e+10   2.4768416e-19
  -4.3957278e+10   2.4805427e-19
  -4.3947581e+10   2.4842438e-19
  -4.3937884e+10   2.4879449e-19
  -4.3928187e+10   2.4916460e-19
  -4.3918490e+10   2.4953471e-19
  -4.3908793e+10   2.4990482e-19
  -4.3899095e+10   2.5027493e-19
  -4.3889398e+10   2.5064504e-19
  -4.3879701e+10   2.5101515e-19
  -4.3870004e+10   2.5138526e-19
  -4.3860307e+10   2.5175537e-19
  -4.3850610e+10   2.5212548e-19
  -4.3840912e+10   2.5249559e-19
  -4.3831215e+10   2.5286571e-19
  -4.3821518e+10   2.5323582e-19
  -4.3811821e+10   2.5360593e-19
  -4.3802124e+10   2.5400209e-19
  -4.3792427e+10   2.5440286e-19
  -4.3782729e+10   2.5480362e-19
  -4.3773032e+10   2.5520439e-19
  -4.3763335e+10   2.5560515e-19
  -4.3753638e+10   2.5600591e-19
  -4.3743941e+10   2.5640668e-19
  -4.3734244e+10   2.5680744e-19
  -4.3724546e+10   2.5720821e-19
  -4.3714849e+10   2.5760897e-19
  -4.3705152e+10   2.5800974e-19
  -4.3695455e+10   2.5841050e-19
  -4.3685758e+10   2.5881127e-19
  -4.3676060e+10   2.5921203e-19
  -4.3666363e+10   2.5961279e-19
  -4.3656666e+10   2.6001356e-19
  -4.3646969e+10   2.6041432e-19
  -4.3637272e+10   2.6081509e-19
  -4.3627575e+10   2.6121585e-19
  -4.3617877e+10   2.6161662e-19
  -4.3608180e+10   2.6201738e-19
  -4.3598483e+10   2.6241815e-19
  -4.3588786e+10   2.6281891e-19
  -4.3579089e+10   2.6321967e-19
  -4.3569392e+10   2.6362044e-19
  -4.3559694e+10   2.6402120e-19
  -4.3549997e+10   2.6442197e-19
  -4.3540300e+10   2.6482273e-19
  -4.3530603e+10   2.6522350e-19
  -4.3520906e+10   2.6562426e-19
  -4.3511209e+10   2.6602503e-19
  -4.3501511e+10   2.6642579e-19
  -4.3491814e+10   2.6682655e-19
  -4.3482117e+10   2.6722732e-19
  -4.3472420e+10   2.6762808e-19
  -4.3462723e+10   2.6804551e-19
  -4.3453026e+10   2.6849387e-19
  -4.3443328e+10   2.6894224e-19
  -4.3433631e+10   2.6939060e-19
  -4.3423934e+10   2.6983897e-19
  -4.3414237e+10   2.7028733e-19
  -4.3404540e+10   2.7073570e-19
  -4.3394843e+10   2.7118406e-19
  -4.3385145e+10   2.7163243e-19
  -4.3375448e+10   2.7208079e-19
  -4.3365751e+10   2.7252916e-19
  -4.3356054e+10   2.7297752e-19
  -4.3346357e+10   2.7342589e-19
  -4.3336659e+10   2.7387425e-19
  -4.3326962e+10   2.7432262e-19
  -4.3317265e+10   2.7477098e-19
  -4.3307568e+10   2.7521935e-19
  -4.3297871e+10   2.7566771e-19
  -4.3288174e+10   2.7611608e-19
  -4.3278476e+10   2.7656444e-19
  -4.3268779e+10   2.7701281e-19
  -4.3259082e+10   2.7746117e-19
  -4.3249385e+10   2.7790954e-19
  -4.3239688e+10   2.7835790e-19
  -4.3229991e+10   2.7880627e-19
  -4.3220293e+10   2.7925463e-19
  -4.3210596e+10   2.7970300e-19
  -4.3200899e+10   2.8014208e-19
  -4.3191202e+10   2.8055949e-19
  -4.3181505e+10   2.8097690e-19
  -4.3171808e+10   2.8139430e-19
  -4.3162110e+10   2.8181171e-19
  -4.3152413e+10   2.8222912e-19
  -4.3142716e+10   2.8264653e-19
  -4.3133019e+10   2.8306394e-19
  -4.3123322e+10   2.8348135e-19
  -4.3113625e+10   2.8389876e-19
  -4.3103927e+10   2.8431617e-19
  -4.3094230e+10   2.8473358e-19
  -4.3084533e+10   2.8515099e-19
  -4.3074836e+10   2.8556839e-19
  -4.3065139e+10   2.8598580e-19
  -4.3055441e+10   2.8640321e-19
  -4.3045744e+10   2.8682062e-19
  -4.3036047e+10   2.8723803e-19
  -4.3026350e+10   2.8765544e-19
  -4.3016653e+10   2.8807285e-19
  -4.3006956e+10   2.8849026e-19
  -4.2997258e+10   2.8890767e-19
  -4.2987561e+10   2.8932508e-19
  -4.2977864e+10   2.8974248e-19
  -4.2968167e+10   2.9015989e-19
  -4.2958470e+10   2.9057730e-19
  -4.2948773e+10   2.9099471e-19
  -4.2939075e+10   2.9141212e-19
  -4.2929378e+10   2.9182953e-19
  -4.2919681e+10   2.9224694e-19
  -4.2909984e+10   2.9266435e-19
  -4.2900287e+10   2.9308176e-19
  -4.2890590e+10   2.9356814e-19
  -4.2880892e+10   2.9405453e-19
  -4.2871195e+10   2.9454092e-19
  -4.2861498e+10   2.9502731e-19
  -4.2851801e+10   2.9551370e-19
  -4.2842104e+10   2.9600009e-19
  -4.2832407e+10   2.9648647e-19
  -4.2822709e+10   2.9697286e-19
  -4.2813012e+10   2.9745925e-19
  -4.2803315e+10   2.9794564e-19
  -4.2793618e+10   2.9843203e-19
  -4.2783921e+10   2.9891842e-19
  -4.2774224e+10   2.9940480e-19
  -4.2764526e+10   2.9989119e-19
  -4.2754829e+10   3.0037758e-19
  -4.2745132e+10   3.0086397e-19
  -4.2735435e+10   3.0135036e-19
  -4.2725738e+10   3.0183675e-19
  -4.2716040e+10   3.0232313e-19
  -4.2706343e+10   3.0280952e-19
  -4.2696646e+10   3.0329591e-19
  -4.2686949e+10   3.0378230e-19
  -4.2677252e+10   3.0426869e-19
  -4.2667555e+10   3.0475508e-19
  -4.2657857e+10   3.0524146e-19
  -4.2648160e+10   3.0572785e-19
  -4.2638463e+10   3.0621424e-19
  -4.2628766e+10   3.0660430e-19
  -4.2619069e+10   3.0698365e-19
  -4.2609372e+10   3.0736301e-19
  -4.2599674e+10   3.0774236e-19
  -4.2589977e+10   3.0812172e-19
  -4.2580280e+10   3.0850107e-19
  -4.2570583e+10   3.0888043e-19
  -4.2560886e+10   3.0925978e-19
  -4.2551189e+10   3.0963913e-19
  -4.2541491e+10   3.1001849e-19
  -4.2531794e+10   3.1039784e-19
  -4.2522097e+10   3.1077720e-19
  -4.2512400e+10   3.1115655e-19
  -4.2502703e+10   3.1153591e-19
  -4.2493006e+10   3.1191526e-19
  -4.2483308e+10   3.1229461e-19
  -4.2473611e+10   3.1267397e-19
  -4.2463914e+10   3.1305332e-19
  -4.2454217e+10   3.1343268e-19
  -4.2444520e+10   3.1381203e-19
  -4.2434823e+10   3.1419139e-19
  -4.2425125e+10   3.1457074e-19
  -4.2415428e+10   3.1495009e-19
  -4.2405731e+10   3.1529336e-19
  -4.2396034e+10   3.1563026e-19
  -4.2386337e+10   3.1596716e-19
  -4.2376639e+10   3.1630405e-19
  -4.2366942e+10   3.1664095e-19
  -4.2357245e+10   3.1697785e-19
  -4.2347548e+10   3.1731474e-19
  -4.2337851e+10   3.1765164e-19
  -4.2328154e+10   3.1798854e-19
  -4.2318456e+10   3.1832544e-19
  -4.2308759e+10   3.1866233e-19
  -4.2299062e+10   3.1899923e-19
  -4.2289365e+10   3.1933613e-19
  -4.2279668e+10   3.1967303e-19
  -4.2269971e+10   3.2000992e-19
  -4.2260273e+10   3.2034682e-19
  -4.2250576e+10   3.2068372e-19
  -4.2240879e+10   3.2102062e-19
  -4.2231182e+10   3.2135751e-19
  -4.2221485e+10   3.2169441e-19
  -4.2211788e+10   3.2203131e-19
  -4.2202090e+10   3.2236821e-19
  -4.2192393e+10   3.2270510e-19
  -4.2182696e+10   3.2291151e-19
  -4.2172999e+10   3.2311792e-19
  -4.2163302e+10   3.2332433e-19
  -4.2153605e+10   3.2353074e-19
  -4.2143907e+10   3.2373715e-19
  -4.2134210e+10   3.2394356e-19
  -4.2124513e+10   3.2414997e-19
  -4.2114816e+10   3.2435637e-19
  -4.2105119e+10   3.2456278e-19
  -4.2095422e+10   3.2476919e-19
  -4.2085724e+10   3.2497560e-19
  -4.2076027e+10   3.2518201e-19
  -4.2066330e+10   3.2538842e-19
  -4.2056633e+10   3.2559483e-19
  -4.2046936e+10   3.2580124e-19
  -4.2037238e+10   3.2600765e-19
  -4.2027541e+10   3.2621405e-19
  -4.2017844e+10   3.2642046e-19
  -4.2008147e+10   3.2662687e-19
  -4.1998450e+10   3.2683328e-19
  -4.1988753e+10   3.2701191e-19
  -4.1979055e+10   3.2694051e-19
  -4.1969358e+10   3.2686911e-19
  -4.1959661e+10   3.2679771e-19
  -4.1949964e+10   3.2672631e-19
  -4.1940267e+10   3.2665491e-19
  -4.1930570e+10   3.2658351e-19
  -4.1920872e+10   3.2651211e-19
  -4.1911175e+10   3.2644071e-19
  -4.1901478e+10   3.2636931e-19
  -4.1891781e+10   3.2629791e-19
  -4.1882084e+10   3.2622651e-19
  -4.1872387e+10   3.2615511e-19
  -4.1862689e+10   3.2608371e-19
  -4.1852992e+10   3.2601231e-19
  -4.1843295e+10   3.2591945e-19
  -4.1833598e+10   3.2580036e-19
  -4.1823901e+10   3.2568127e-19
  -4.1814204e+10   3.2556217e-19
  -4.1804506e+10   3.2544308e-19
  -4.1794809e+10   3.2532399e-19
  -4.1785112e+10   3.2520490e-19
  -4.1775415e+10   3.2508581e-19
  -4.1765718e+10   3.2496672e-19
  -4.1756021e+10   3.2484763e-19
  -4.1746323e+10   3.2472854e-19
  -4.1736626e+10   3.2460945e-19
  -4.1726929e+10   3.2449036e-19
  -4.1717232e+10   3.2437127e-19
  -4.1707535e+10   3.2425218e-19
